,numPhotos,price,propertyType,size,exterior,rooms,bathrooms,municipality,showAddress,distance,hasVideo,status,newDevelopment,hasPlan,has3DTour,has360,topNewDevelopment,floor,district,neighborhood,hasLift
87,-0.3076923076923077,750.0,flat,-0.36,False,-1.0,0.0,Tres Cantos,False,0.3925461678308296,False,good,False,False,False,False,False,4,Zona Estación- Centro,Desconocido,True
88,-0.5384615384615384,690.0,flat,-0.88,True,-1.0,0.0,Madrid,False,-0.35972634197684433,False,good,False,False,False,False,False,Desconocido,Tetuán,Berruguete,False
89,-0.5384615384615384,750.0,flat,0.68,True,1.0,0.0,Alcorcón,False,0.0332982489713903,False,good,False,False,False,False,False,4,Centro,Casco Antiguo,True
90,-0.3076923076923077,700.0,duplex,-0.88,True,-1.0,0.0,Madrid,False,-0.5487034733518323,False,good,False,False,False,False,False,bj,Centro,Palacio,False
91,-0.6923076923076923,720.0,flat,-0.6,True,-1.0,0.0,Madrid,False,-0.19079513922112717,False,good,False,True,False,False,False,4,Hortaleza,Pinar del Rey,True
92,0.15384615384615385,595.0,flat,-0.08,True,-1.0,0.0,Quijorna,False,0.8314036934264664,False,good,False,True,False,False,False,1,Desconocido,Desconocido,False
93,-0.46153846153846156,700.0,flat,-0.48,False,-1.0,0.0,Madrid,False,-0.536216629987561,False,good,False,False,False,False,False,1,Centro,Palacio,False
94,-1.0769230769230769,500.0,flat,-0.48,True,-1.0,0.0,Valdemorillo,False,0.950483207348579,False,good,False,False,False,False,False,Desconocido,Valdemorillo pueblo,Desconocido,False
95,-1.0769230769230769,700.0,flat,0.72,True,0.0,0.0,Aranjuez,True,1.5115299971294613,True,good,False,True,False,False,False,1,Nuevo Aranjuez-Ciudad de las Artes,Desconocido,False
96,-0.9230769230769231,675.0,duplex,1.2,True,0.0,1.0,Miraflores de la Sierra,False,1.5396612764328772,False,good,False,False,False,False,False,2,Desconocido,Desconocido,False
97,-0.7692307692307693,650.0,flat,-0.48,True,-1.0,0.0,Pedrezuela,False,1.2161515644435938,False,good,False,False,False,False,False,bj,Desconocido,Desconocido,False
98,-1.2307692307692308,750.0,studio,-0.08,True,-2.0,0.0,Madrid,True,-0.5455458807769591,False,good,False,True,True,False,False,2,Centro,Lavapiés-Embajadores,True
99,-0.23076923076923078,720.0,studio,-0.48,True,-2.0,0.0,San Sebastián de los Reyes,True,0.14888527413644628,True,good,False,True,False,True,False,5,Vega de la Moraleja,Desconocido,True
100,0.15384615384615385,624.0,flat,-0.48,True,-1.0,0.0,Valdemoro,True,0.5624342168213569,True,newdevelopment,True,True,False,False,False,Desconocido,Hospital,Desconocido,True
101,0.15384615384615385,633.0,flat,-0.48,True,-1.0,0.0,Valdemoro,True,0.5624342168213569,True,newdevelopment,True,True,False,False,False,Desconocido,Hospital,Desconocido,True
102,0.15384615384615385,640.0,studio,-0.96,True,-2.0,0.0,Madrid,True,-0.054157496890249734,False,good,False,True,False,False,False,2,Villa de Vallecas,Ensanche de Vallecas - La Gavia,True
103,-0.46153846153846156,645.0,flat,1.08,True,0.0,1.0,Aranjuez,True,1.507319873696297,False,good,False,False,False,True,False,2,Nuevo Aranjuez-Ciudad de las Artes,Desconocido,True
104,-0.6153846153846154,750.0,flat,-0.44,False,-1.0,0.0,Madrid,True,-0.5383216917041431,False,good,False,True,False,True,False,3,Centro,Palacio,False
105,-0.3076923076923077,735.0,studio,-0.88,True,-2.0,0.0,Madrid,True,-0.05898957037604057,False,good,False,True,False,True,False,1,Fuencarral,Las Tablas,True
106,0.15384615384615385,600.0,flat,-0.08,True,-1.0,0.0,Daganzo de Arriba,False,0.6156348674767965,False,good,False,False,False,True,False,Desconocido,Desconocido,Desconocido,False
107,0.6153846153846154,750.0,flat,0.72,True,1.0,0.0,Madrid,False,-0.1930437278729308,False,good,False,False,False,False,False,Desconocido,Villaverde,Villaverde Alto,False
108,-1.4615384615384615,600.0,penthouse,-1.28,True,-1.0,0.0,Madrid,True,-0.5807099799062291,False,good,False,True,False,True,False,5,Centro,Sol,True
109,0.7692307692307693,705.0,flat,-0.36,True,-1.0,0.0,Madrid,True,-0.0406181226676873,False,good,False,True,False,False,False,4,Villa de Vallecas,Ensanche de Vallecas - La Gavia,True
110,1.1538461538461537,650.0,flat,0.2,True,0.0,0.0,Guadarrama,False,1.478710171275476,True,good,False,True,False,False,False,3,Desconocido,Desconocido,False
111,0.6923076923076923,700.0,duplex,0.16,True,0.0,0.0,Cobeña,False,0.5547794469428763,False,good,False,False,False,False,False,1,Desconocido,Desconocido,False
112,-0.46153846153846156,650.0,studio,-0.68,False,-2.0,0.0,Madrid,False,-0.34604344081906036,False,good,False,False,False,False,False,en,Tetuán,Berruguete,True
113,-0.3076923076923077,700.0,flat,-0.68,True,-1.0,0.0,Madrid,False,-0.442302172040953,False,good,False,False,False,False,False,bj,Latina,Puerta del Ángel,False
